IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_PCCL5;IK_PCCL6;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD
02 ;C03C;2;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;1,00;0,00;0;0;1,00;0;0,00;0,00
02 ;C04A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02 ;C04B;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02 ;C05Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02 ;C06Z;1;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0;0;1,00;0;0,00;0
02 ;C07A;4;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,75;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;0,00;0,00;0,00;0,00;0,00;0,75;0,00;1,00;0,00;0;0;1,00;0;0,00;0,00
02 ;C07B;23;0,9565;0,0435;0,00;0,00;0,00;0,00;0,00;0,4348;0,5652;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,087;0,0435;0,2609;0,00;0,0435;0,0435;0,1304;0,2174;0,1739;0,00;1,00;0,00;0;0;1,00;0;0,0001;0,00
02 ;C08A;8;0,75;0,00;0,00;0,25;0,00;0,00;0,00;0,75;0,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;0,00;0,125;0,00;0,00;0,125;0,375;0,125;0,00;0,00;1,00;0,00;0;0;1,00;0;0,00;0,00
02 ;C08B;3186;0,9997;0,0003;0,00;0,00;0,00;0,00;0,00;0,4623;0,5377;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0016;0,0016;0,0107;0,0173;0,038;0,0876;0,3792;0,2831;0,1811;0,00;1,00;0,00;0;0;1,00;0;0,0074;0,00
02 ;C10A;2;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0;0;1,00;0;0,00;0,00
02 ;C10B;6;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3333;0,6667;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0;0;1,00;0;0,00;0,00
02 ;C10C;42;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,4762;0,5238;0,00;0,00;0,00;0,00;0,00;0,1667;0,1667;0,0238;0,2143;0,1905;0,0952;0,0714;0,0238;0,0238;0,00;0,0238;0,00;0,00;1,00;0,00;0;0;1,00;0;0,0001;0,00
02 ;C12Z;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02 ;C13Z;203;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,4729;0,5271;0,00;0,00;0,0591;0,3054;0,0887;0,0296;0,0099;0,00;0,00;0,0197;0,0246;0,0148;0,0296;0,0739;0,1034;0,1232;0,1182;0,00;1,00;0,00;0;0;1,00;0;0,0005;0,00
02 ;C14Z;253;0,9763;0,004;0,004;0,0119;0,004;0,00;0,00;0,5059;0,4941;0,00;0,00;0,0356;0,2095;0,1186;0,0395;0,0237;0,0119;0,0356;0,0198;0,0514;0,0435;0,0751;0,0672;0,1542;0,0435;0,0711;0,00;1,00;0,00;0;0;1,10;0;0,0006;0,40
