IH_DRG;IH_CodeF;IH_Anzahl;IH_Prozent
A60C;T86.11;6;0,05
A60C;T86.3;5;0,0417
A60C;T86.59;5;0,0417
A60C;T86.9;5;0,0417
A60D;T86.11;33;0,75
A60D;T86.2;5;0,1136
A61A;T86.02;15;1,00
A61B;T86.05;11;0,3438
A61B;T86.02;10;0,3125
A61C;T86.07;301;0,5262
A61C;T86.06;146;0,2552
A61C;T86.09;54;0,0944
A61C;T86.05;41;0,0717
A61C;T86.01;18;0,0315
A61C;T86.02;10;0,0175
A90A;R26.8;10951;0,2922
A90A;R26.3;1146;0,0306
A90A;R26.2;1075;0,0287
A90A;R29.6;710;0,0189
A90A;R52.2;576;0,0154
A90A;S72.01;562;0,015
A90A;S72.10;513;0,0137
A90A;M48.06;507;0,0135
A90A;I63.5;425;0,0113
A90A;R26.0;411;0,011
A90A;I50.13;402;0,0107
A90A;I63.4;380;0,0101
A90A;M54.4;343;0,0092
A90A;M16.1;341;0,0091
A90A;M17.1;319;0,0085
A90A;M79.10;310;0,0083
A90A;I50.01;295;0,0079
A90A;R42;280;0,0075
A90A;G30.1;272;0,0073
A90A;M54.16;270;0,0072
A90A;S42.21;240;0,0064
A90A;I63.3;223;0,0059
A90A;M54.5;212;0,0057
A90A;S72.11;212;0,0057
A90A;M96.88;206;0,0055
A90A;G20.10;202;0,0054
A90A;S32.89;200;0,0053
A90A;F03;198;0,0053
A90A;I63.9;196;0,0052
A90A;F06.7;193;0,0051
A90A;G20.90;187;0,005
A90A;G30.8;185;0,0049
A90A;M62.50;174;0,0046
A90A;I63.8;168;0,0045
A90A;S42.20;167;0,0045
A90A;G20.11;152;0,0041
A90A;I21.4;149;0,004
A90A;S42.3;148;0,0039
A90A;I50.14;143;0,0038
A90A;S32.01;142;0,0038
A90A;M62.30;140;0,0037
A90A;M17.0;133;0,0035
A90A;G81.1;131;0,0035
A90A;F32.1;127;0,0034
A90A;M47.26;127;0,0034
A90A;R53;123;0,0033
A90A;S72.00;122;0,0033
A90A;S22.06;121;0,0032
A90A;S72.2;121;0,0032
A90A;M17.9;120;0,0032
A90A;G62.9;119;0,0032
A90A;I64;114;0,003
A90A;F01.3;110;0,0029
A90A;I10.01;110;0,0029
A90A;M80.08;110;0,0029
A90A;M15.9;107;0,0029
A90A;S32.1;107;0,0029
A90A;F45.41;105;0,0028
A90A;R55;102;0,0027
A90A;Z48.8;101;0,0027
A90A;G81.0;99;0,0026
A90A;I25.13;98;0,0026
A90A;S32.5;98;0,0026
A90A;R54;94;0,0025
A90A;I95.1;93;0,0025
A90A;M51.2;92;0,0025
A90A;S72.3;91;0,0024
A90A;I67.88;90;0,0024
A90A;M16.9;90;0,0024
A90A;J18.9;88;0,0023
A90A;J44.19;88;0,0023
A90A;M47.86;83;0,0022
A90A;M51.1;82;0,0022
A90A;S42.29;82;0,0022
A90A;S82.6;79;0,0021
A90A;I50.12;75;0,002
A90A;M16.0;75;0,002
A90A;M80.88;75;0,002
A90A;M19.01;74;0,002
A90A;E11.40;72;0,0019
A90A;F01.2;71;0,0019
A90A;I35.0;71;0,0019
A90A;I50.9;69;0,0018
A90A;M15.0;69;0,0018
A90A;T84.04;67;0,0018
A90A;I48.0;65;0,0017
A90A;M54.10;65;0,0017
A90A;G62.88;64;0,0017
A90A;S32.02;64;0,0017
A90A;S82.18;64;0,0017
A90A;I67.3;63;0,0017
A90A;E87.1;62;0,0017
A90A;S30.0;62;0,0017
A90A;S42.22;62;0,0017
A90A;I70.25;61;0,0016
A90A;S72.04;61;0,0016
A90A;E86;60;0,0016
A90A;M54.2;59;0,0016
A90A;N39.0;56;0,0015
A90A;S82.0;54;0,0014
A90A;S32.03;53;0,0014
A90A;S32.4;53;0,0014
A90A;I26.9;51;0,0014
A90A;I70.24;50;0,0013
A90A;F33.1;46;0,0012
A90A;F43.2;46;0,0012
A90A;M62.39;46;0,0012
A90A;M19.91;45;0,0012
A90A;M47.20;45;0,0012
A90A;G20.00;44;0,0012
A90A;S72.9;43;0,0011
A90A;E11.91;42;0,0011
A90A;S06.0;41;0,0011
A90A;S82.81;41;0,0011
A90A;I10.00;40;0,0011
A90A;I63.1;40;0,0011
A90A;S32.04;40;0,0011
A90A;H81.1;39;0,001
A90A;J18.0;39;0,001
A90A;F32.2;38;0,001
A90A;M79.65;38;0,001
A90A;S52.01;38;0,001
A90A;G20.91;37;0,001
A90A;I63.0;37;0,001
A90A;R52.1;37;0,001
A90A;S06.5;37;0,001
A90A;E11.74;36;0,001
A90A;M47.80;36;0,001
A90A;M53.1;36;0,001
A90A;F32.9;35;0,0009
A90A;F33.9;35;0,0009
A90A;G45.92;35;0,0009
A90A;A46;34;0,0009
A90A;F41.2;34;0,0009
A90A;I70.22;34;0,0009
A90A;J18.1;34;0,0009
A90A;M48.09;34;0,0009
A90A;S42.24;34;0,0009
A90A;S52.51;34;0,0009
A90A;F01.8;33;0,0009
A90A;G30.9;33;0,0009
A90A;M25.56;33;0,0009
A90A;S72.03;33;0,0009
A90A;S72.08;33;0,0009
A90A;S82.82;33;0,0009
A90A;F32.0;32;0,0009
A90A;M25.55;32;0,0009
A90A;M35.3;32;0,0009
A90A;M47.99;32;0,0009
A90A;R06.0;32;0,0009
A90A;J44.09;31;0,0008
A90A;M25.51;31;0,0008
A90A;M54.12;31;0,0008
A90A;E11.72;30;0,0008
A90A;E11.73;30;0,0008
A90A;M54.86;30;0,0008
A90A;S52.50;30;0,0008
A90A;G20.01;29;0,0008
A90A;M48.00;29;0,0008
A90A;R63.4;29;0,0008
A90A;S20.2;29;0,0008
A90A;T84.5;29;0,0008
A90A;F32.8;28;0,0007
A90A;M15.8;28;0,0007
A90A;I61.0;27;0,0007
A90A;J18.8;27;0,0007
A90A;J44.99;27;0,0007
A90A;F33.2;26;0,0007
A90A;M54.80;26;0,0007
A90A;B02.2;25;0,0007
A90A;G40.2;25;0,0007
A90A;I25.12;25;0,0007
A90A;I63.2;25;0,0007
A90A;J44.10;25;0,0007
A90A;S70.0;25;0,0007
A90A;M06.90;24;0,0006
A90A;M46.46;24;0,0006
A90A;M62.55;24;0,0006
A90A;N17.99;24;0,0006
A90A;S22.44;24;0,0006
A90A;C20;23;0,0006
A90A;E11.61;23;0,0006
A90A;G31.82;23;0,0006
A90A;I62.02;23;0,0006
A90A;J44.11;23;0,0006
A90A;M48.02;23;0,0006
A90A;M53.86;23;0,0006
A90A;M54.17;23;0,0006
A90A;M62.38;23;0,0006
A90A;G31.0;22;0,0006
A90A;G81.9;22;0,0006
A90A;I10.91;22;0,0006
A90A;I48.1;22;0,0006
A90A;I71.4;22;0,0006
A90A;A41.51;21;0,0006
A90A;C18.7;21;0,0006
A90A;G45.82;21;0,0006
A90A;I70.23;21;0,0006
A90A;N17.93;21;0,0006
A90A;R41.3;21;0,0006
A90A;S72.43;21;0,0006
A90A;S80.0;21;0,0006
A90A;F05.1;20;0,0005
A90A;I49.5;20;0,0005
A90A;J20.9;20;0,0005
A90A;M16.7;20;0,0005
A90A;M17.5;20;0,0005
A90A;M43.16;20;0,0005
A90A;M47.87;20;0,0005
A90A;M75.1;20;0,0005
A90A;S76.1;20;0,0005
A90A;G70.0;19;0,0005
A90A;G91.29;19;0,0005
A90A;I48.2;19;0,0005
A90A;I61.9;19;0,0005
A90A;J44.00;19;0,0005
A90A;J44.89;19;0,0005
A90A;M42.16;19;0,0005
A90A;M48.07;19;0,0005
A90A;M53.0;19;0,0005
A90A;M80.98;19;0,0005
A90A;R47.0;19;0,0005
A90A;S32.83;19;0,0005
A90A;S52.6;19;0,0005
A90A;S92.3;19;0,0005
A90A;T84.14;19;0,0005
A90A;G91.20;18;0,0005
A90A;I11.01;18;0,0005
A90A;I35.2;18;0,0005
A90A;K56.5;18;0,0005
A90A;M06.99;18;0,0005
A90A;M87.85;18;0,0005
A90A;R13.9;18;0,0005
A90A;S06.6;18;0,0005
A90A;S12.1;18;0,0005
A90A;F05.0;17;0,0005
A90A;H81.2;17;0,0005
A90A;I21.1;17;0,0005
A90A;I44.2;17;0,0005
A90A;I50.00;17;0,0005
A90A;S22.32;17;0,0005
A90A;S72.40;17;0,0005
A90A;S82.28;17;0,0005
A90A;T84.05;17;0,0005
A90A;E11.41;16;0,0004
A90A;F01.9;16;0,0004
A90A;I25.5;16;0,0004
A90A;I26.0;16;0,0004
A90A;I34.0;16;0,0004
A90A;K57.22;16;0,0004
A90A;M54.85;16;0,0004
A90A;S22.04;16;0,0004
A90A;S22.42;16;0,0004
A90A;S43.01;16;0,0004
A90A;G83.2;15;0,0004
A90A;I80.28;15;0,0004
A90A;M06.00;15;0,0004
A90A;M84.15;15;0,0004
A90A;R64;15;0,0004
A90A;S22.05;15;0,0004
A90A;S22.43;15;0,0004
A90A;B99;14;0,0004
A90A;C18.0;14;0,0004
A90A;C34.1;14;0,0004
A90A;C79.5;14;0,0004
A90A;G72.80;14;0,0004
A90A;I11.90;14;0,0004
A90A;I25.11;14;0,0004
A90A;I61.8;14;0,0004
A90A;I67.9;14;0,0004
A90A;J44.01;14;0,0004
A90A;K92.2;14;0,0004
A90A;M47.22;14;0,0004
A90A;M96.6;14;0,0004
A90A;R41.0;14;0,0004
A90A;R41.8;14;0,0004
A90A;S22.03;14;0,0004
A90A;S42.03;14;0,0004
A90A;S42.40;14;0,0004
A90A;S52.30;14;0,0004
A90A;S92.0;14;0,0004
A90A;C18.9;13;0,0003
A90A;E11.60;13;0,0003
A90A;I11.91;13;0,0003
A90A;J44.80;13;0,0003
A90A;M06.80;13;0,0003
A90A;M47.96;13;0,0003
A90A;M81.00;13;0,0003
A90A;S32.05;13;0,0003
A90A;S72.05;13;0,0003
A90A;C61;12;0,0003
A90A;F41.0;12;0,0003
A90A;G20.20;12;0,0003
A90A;G40.9;12;0,0003
A90A;H81.9;12;0,0003
A90A;I10.90;12;0,0003
A90A;I11.00;12;0,0003
A90A;I51.9;12;0,0003
A90A;I65.2;12;0,0003
A90A;I70.29;12;0,0003
A90A;M42.10;12;0,0003
A90A;M47.82;12;0,0003
A90A;N18.3;12;0,0003
A90A;S42.45;12;0,0003
A90A;S52.59;12;0,0003
A90A;T08.0;12;0,0003
A90A;C18.2;11;0,0003
A90A;C25.0;11;0,0003
A90A;C90.00;11;0,0003
A90A;D50.8;11;0,0003
A90A;F01.1;11;0,0003
A90A;F43.0;11;0,0003
A90A;G21.4;11;0,0003
A90A;G25.0;11;0,0003
A90A;G25.81;11;0,0003
A90A;I21.0;11;0,0003
A90A;J22;11;0,0003
A90A;J44.02;11;0,0003
A90A;J44.92;11;0,0003
A90A;M17.4;11;0,0003
A90A;M47.90;11;0,0003
A90A;M62.35;11;0,0003
A90A;M79.19;11;0,0003
A90A;M81.08;11;0,0003
A90A;N30.0;11;0,0003
A90A;R52.0;11;0,0003
A90A;R68.8;11;0,0003
A90A;S40.0;11;0,0003
A90A;S42.23;11;0,0003
A90A;S82.21;11;0,0003
A90A;A04.70;10;0,0003
A90A;E11.75;10;0,0003
A90A;F41.1;10;0,0003
A90A;G30.0;10;0,0003
A90A;I21.9;10;0,0003
A90A;K29.6;10;0,0003
A90A;K63.1;10;0,0003
A90A;L40.5;10;0,0003
A90A;M05.80;10;0,0003
A90A;R13.0;10;0,0003
A90A;R26.1;10;0,0003
A90A;S32.00;10;0,0003
A90A;S72.44;10;0,0003
A90A;C34.9;9;0,0002
A90A;C67.9;9;0,0002
A90A;D64.8;9;0,0002
A90A;E11.90;9;0,0002
A90A;F33.0;9;0,0002
A90A;G20.21;9;0,0002
A90A;G23.2;9;0,0002
A90A;G35.9;9;0,0002
A90A;G57.3;9;0,0002
A90A;I61.2;9;0,0002
A90A;J15.8;9;0,0002
A90A;K29.1;9;0,0002
A90A;K80.00;9;0,0002
A90A;K85.10;9;0,0002
A90A;M16.3;9;0,0002
A90A;M25.50;9;0,0002
A90A;M53.80;9;0,0002
A90A;M54.15;9;0,0002
A90A;M62.59;9;0,0002
A90A;M75.4;9;0,0002
A90A;M80.58;9;0,0002
A90A;M96.9;9;0,0002
A90A;N17.92;9;0,0002
A90A;N18.4;9;0,0002
A90A;S32.3;9;0,0002
A90A;S32.81;9;0,0002
A90A;S42.41;9;0,0002
A90A;S43.00;9;0,0002
A90A;S72.41;9;0,0002
A90A;S82.31;9;0,0002
A90A;S82.5;9;0,0002
A90A;T81.8;9;0,0002
A90A;A09.9;8;0,0002
A90A;A41.9;8;0,0002
A90A;C16.9;8;0,0002
A90A;C64;8;0,0002
A90A;D50.9;8;0,0002
A90A;F45.0;8;0,0002
A90A;G40.1;8;0,0002
A90A;G45.12;8;0,0002
A90A;G51.0;8;0,0002
A90A;H81.0;8;0,0002
A90A;I21.2;8;0,0002
A90A;I25.19;8;0,0002
A90A;I42.0;8;0,0002
A90A;I49.8;8;0,0002
A90A;I50.19;8;0,0002
A90A;I62.09;8;0,0002
A90A;I87.21;8;0,0002
A90A;J18.2;8;0,0002
A90A;J44.12;8;0,0002
A90A;J44.81;8;0,0002
A90A;J44.83;8;0,0002
A90A;J96.00;8;0,0002
A90A;K26.0;8;0,0002
A90A;K29.7;8;0,0002
A90A;K57.32;8;0,0002
A90A;K70.3;8;0,0002
A90A;L97;8;0,0002
A90A;M47.27;8;0,0002
A90A;M53.99;8;0,0002
A90A;M54.6;8;0,0002
A90A;M54.89;8;0,0002
A90A;M54.96;8;0,0002
A90A;M81.80;8;0,0002
A90A;N10;8;0,0002
A90A;R47.1;8;0,0002
A90A;S00.95;8;0,0002
A90A;S06.9;8;0,0002
A90A;S22.02;8;0,0002
A90A;S73.00;8;0,0002
A90A;S82.88;8;0,0002
A90A;D64.9;7;0,0002
A90A;E53.8;7;0,0002
A90A;F01.0;7;0,0002
A90A;F32.3;7;0,0002
A90A;F33.8;7;0,0002
A90A;F45.40;7;0,0002
A90A;G23.1;7;0,0002
A90A;G62.0;7;0,0002
A90A;I20.0;7;0,0002
A90A;K29.5;7;0,0002
A90A;K56.6;7;0,0002
A90A;K81.0;7;0,0002
A90A;M31.6;7;0,0002
A90A;M42.17;7;0,0002
A90A;M47.25;7;0,0002
A90A;M54.99;7;0,0002
A90A;M79.62;7;0,0002
A90A;M80.00;7;0,0002
A90A;M80.05;7;0,0002
A90A;M80.80;7;0,0002
A90A;N18.5;7;0,0002
A90A;R27.0;7;0,0002
A90A;R29.8;7;0,0002
A90A;S22.40;7;0,0002
A90A;S42.14;7;0,0002
A90A;T82.8;7;0,0002
A90A;A86;6;0,0002
A90A;B02.9;6;0,0002
A90A;C56;6;0,0002
A90A;D32.0;6;0,0002
A90A;F06.9;6;0,0002
A90A;G21.8;6;0,0002
A90A;G31.9;6;0,0002
A90A;G40.8;6;0,0002
A90A;G45.89;6;0,0002
A90A;G61.0;6;0,0002
A90A;G62.80;6;0,0002
A90A;I42.88;6;0,0002
A90A;I44.1;6;0,0002
A90A;I60.9;6;0,0002
A90A;I74.3;6;0,0002
A90A;I95.9;6;0,0002
A90A;J44.13;6;0,0002
A90A;J45.9;6;0,0002
A90A;J84.1;6;0,0002
A90A;K21.0;6;0,0002
A90A;K56.4;6;0,0002
A90A;K59.0;6;0,0002
A90A;K74.6;6;0,0002
A90A;K80.10;6;0,0002
A90A;K80.20;6;0,0002
A90A;L03.11;6;0,0002
A90A;M17.3;6;0,0002
A90A;M19.05;6;0,0002
A90A;M19.11;6;0,0002
A90A;M51.0;6;0,0002
A90A;M79.09;6;0,0002
A90A;M79.70;6;0,0002
A90A;M80.48;6;0,0002
A90A;M87.95;6;0,0002
A90A;R52.9;6;0,0002
A90A;S22.2;6;0,0002
A90A;S42.00;6;0,0002
A90A;S52.8;6;0,0002
A90A;S72.8;6;0,0002
A90A;S80.1;6;0,0002
A90A;S82.11;6;0,0002
A90A;S82.41;6;0,0002
A90A;T84.6;6;0,0002
A90A;A69.2;5;0,0001
A90A;B02.3;5;0,0001
A90A;C16.0;5;0,0001
A90A;C91.10;5;0,0001
A90A;E11.21;5;0,0001
A90A;F05.8;5;0,0001
A90A;F06.3;5;0,0001
A90A;F33.3;5;0,0001
A90A;F40.2;5;0,0001
A90A;F41.9;5;0,0001
A90A;G11.8;5;0,0001
A90A;G12.2;5;0,0001
A90A;G21.1;5;0,0001
A90A;G35.10;5;0,0001
A90A;G35.30;5;0,0001
A90A;G40.6;5;0,0001
A90A;G58.0;5;0,0001
A90A;G62.1;5;0,0001
A90A;G82.29;5;0,0001
A90A;G93.4;5;0,0001
A90A;H81.3;5;0,0001
A90A;H81.4;5;0,0001
A90A;I20.8;5;0,0001
A90A;I33.0;5;0,0001
A90A;I60.8;5;0,0001
A90A;I70.21;5;0,0001
A90A;I71.3;5;0,0001
A90A;I83.0;5;0,0001
A90A;I87.20;5;0,0001
A90A;J15.9;5;0,0001
A90A;J44.82;5;0,0001
A90A;J44.91;5;0,0001
A90A;J44.93;5;0,0001
A90A;J96.10;5;0,0001
A90A;K43.2;5;0,0001
A90A;K44.9;5;0,0001
A90A;K56.7;5;0,0001
A90A;K57.31;5;0,0001
A90A;K85.90;5;0,0001
A90A;M00.96;5;0,0001
A90A;M05.90;5;0,0001
A90A;M42.15;5;0,0001
A90A;M45.00;5;0,0001
A90A;M46.44;5;0,0001
A90A;M47.24;5;0,0001
A90A;M47.83;5;0,0001
A90A;M47.84;5;0,0001
A90A;M47.85;5;0,0001
A90A;M48.54;5;0,0001
A90A;M50.0;5;0,0001
A90A;M54.3;5;0,0001
A90A;M54.87;5;0,0001
A90A;M70.2;5;0,0001
A90A;N17.91;5;0,0001
A90A;R27.8;5;0,0001
A90A;R51;5;0,0001
A90A;S06.33;5;0,0001
A90A;S27.1;5;0,0001
A90A;S32.7;5;0,0001
A90A;S42.9;5;0,0001
A90A;S46.0;5;0,0001
A90A;S52.11;5;0,0001
A90A;S52.52;5;0,0001
A90A;S82.38;5;0,0001
A90A;T81.4;5;0,0001
A90A;T84.20;5;0,0001
A90A;A09.0;4;0,0001
A90A;C22.0;4;0,0001
A90A;C49.9;4;0,0001
A90A;D62;4;0,0001
A90A;E87.5;4;0,0001
A90A;G35.20;4;0,0001
A90A;G45.83;4;0,0001
A90A;G54.0;4;0,0001
A90A;G56.0;4;0,0001
A90A;G61.8;4;0,0001
A90A;G82.43;4;0,0001
A90A;G91.8;4;0,0001
A90A;G93.3;4;0,0001
A90A;G95.9;4;0,0001
A90A;I13.20;4;0,0001
A90A;I20.9;4;0,0001
A90A;I21.3;4;0,0001
A90A;I25.8;4;0,0001
A90A;I25.9;4;0,0001
A90A;I45.5;4;0,0001
A90A;I47.2;4;0,0001
A90A;I48.9;4;0,0001
A90A;I61.1;4;0,0001
A90A;I61.3;4;0,0001
A90A;I61.4;4;0,0001
A90A;I61.6;4;0,0001
A90A;I67.4;4;0,0001
A90A;I71.6;4;0,0001
A90A;I77.6;4;0,0001
A90A;I83.1;4;0,0001
A90A;I89.09;4;0,0001
A90A;J40;4;0,0001
A90A;J84.9;4;0,0001
A90A;J86.9;4;0,0001
A90A;K25.0;4;0,0001
A90A;K26.4;4;0,0001
A90A;K31.82;4;0,0001
A90A;K52.1;4;0,0001
A90A;K55.0;4;0,0001
A90A;K55.1;4;0,0001
A90A;K56.3;4;0,0001
A90A;K62.3;4;0,0001
A90A;L02.4;4;0,0001
A90A;M00.91;4;0,0001
A90A;M16.5;4;0,0001
A90A;M19.07;4;0,0001
A90A;M19.21;4;0,0001
A90A;M19.89;4;0,0001
A90A;M33.2;4;0,0001
A90A;M48.04;4;0,0001
A90A;M53.3;4;0,0001
A90A;M53.96;4;0,0001
A90A;M54.14;4;0,0001
A90A;M54.19;4;0,0001
A90A;M54.83;4;0,0001
A90A;M54.84;4;0,0001
A90A;M54.95;4;0,0001
A90A;M79.18;4;0,0001
A90A;M84.45;4;0,0001
A90A;R07.2;4;0,0001
A90A;R07.3;4;0,0001
A90A;R07.4;4;0,0001
A90A;R10.1;4;0,0001
A90A;R11;4;0,0001
A90A;R32;4;0,0001
A90A;S02.1;4;0,0001
A90A;S13.4;4;0,0001
A90A;S42.01;4;0,0001
A90A;S43.08;4;0,0001
A90A;S70.1;4;0,0001
A90A;S72.02;4;0,0001
A90A;S82.9;4;0,0001
A90A;T84.00;4;0,0001
A90A;T84.08;4;0,0001
A90B;M79.10;55;0,1741
A90B;R26.8;35;0,1108
A90B;F03;19;0,0601
A90B;F06.7;17;0,0538
A90B;F01.3;9;0,0285
A90B;G30.1;9;0,0285
A90B;G30.8;9;0,0285
A90B;R26.3;9;0,0285
A90B;R52.2;5;0,0158
A90B;F32.1;4;0,0127
A90B;F43.2;4;0,0127
A90B;M62.50;4;0,0127
A90B;R42;4;0,0127
B15Z;C79.3;99;0,2758
B15Z;C71.9;35;0,0975
B15Z;C71.1;29;0,0808
B15Z;D32.0;29;0,0808
B15Z;C71.8;27;0,0752
B15Z;C71.2;21;0,0585
B15Z;C71.7;20;0,0557
B15Z;D32.9;17;0,0474
B15Z;D33.3;17;0,0474
B15Z;C71.0;15;0,0418
B15Z;C71.6;12;0,0334
B15Z;C71.3;10;0,0279
B15Z;D44.7;5;0,0139
B15Z;C71.4;4;0,0111
B16A;C79.3;38;0,50
B16A;C71.9;8;0,1053
B16A;D32.0;5;0,0658
B16A;C71.2;4;0,0526
B16A;C71.8;4;0,0526
B16B;C79.3;86;0,4365
B16B;C71.6;23;0,1168
B16B;D32.0;14;0,0711
B16B;C71.0;11;0,0558
B16B;C71.1;10;0,0508
B16B;C71.2;10;0,0508
B16B;C71.7;8;0,0406
B16B;C71.8;7;0,0355
B16B;C75.3;5;0,0254
B16B;C71.4;4;0,0203
B16B;C71.9;4;0,0203
B16B;D44.7;4;0,0203
B17D;G57.0;47;0,5802
B17D;G57.3;12;0,1481
B17D;D36.1;6;0,0741
B17D;G62.9;4;0,0494
B46Z;G81.1;7;0,1296
B46Z;F70.0;5;0,0926
B46Z;G40.2;5;0,0926
B46Z;G80.0;5;0,0926
B47A;R52.2;44;0,4835
B47A;R52.1;36;0,3956
B47A;R51;4;0,044
B47B;R52.2;7;0,50
B60A;G82.43;22;0,40
B60A;G82.49;10;0,1818
B60A;G82.13;4;0,0727
B60B;G82.43;52;0,4561
B60B;G82.49;18;0,1579
B60B;G82.13;14;0,1228
B60B;G82.19;6;0,0526
B60B;G82.12;4;0,0351
B60B;G82.29;4;0,0351
B61B;N31.1;8;0,1231
B61B;G95.88;7;0,1077
B61B;C90.00;5;0,0769
B61B;F45.41;5;0,0769
B61B;G82.40;4;0,0615
B61B;G95.85;4;0,0615
B63Z;F03;322;0,3023
B63Z;G30.1;206;0,1934
B63Z;G31.0;81;0,0761
B63Z;I67.88;79;0,0742
B63Z;G30.9;71;0,0667
B63Z;G30.8;51;0,0479
B63Z;G30.0;47;0,0441
B63Z;F01.3;40;0,0376
B63Z;G93.88;29;0,0272
B63Z;F01.2;23;0,0216
B63Z;F01.8;17;0,016
B63Z;I67.9;16;0,015
B63Z;G93.9;14;0,0131
B63Z;F01.9;10;0,0094
B63Z;F06.8;10;0,0094
B63Z;F07.0;8;0,0075
B63Z;G93.80;7;0,0066
B63Z;G96.9;7;0,0066
B63Z;I67.2;5;0,0047
B63Z;R54;5;0,0047
B63Z;F07.8;4;0,0038
B64Z;F06.7;561;0,9557
B64Z;R41.0;11;0,0187
B64Z;F06.3;6;0,0102
B64Z;F06.0;4;0,0068
B66C;C71.6;581;0,2261
B66C;C71.8;250;0,0973
B66C;C71.9;223;0,0868
B66C;D33.0;201;0,0782
B66C;D33.3;165;0,0642
B66C;C71.7;163;0,0634
B66C;D33.1;127;0,0494
B66C;C71.0;125;0,0486
B66C;C71.5;120;0,0467
B66C;D43.0;81;0,0315
B66C;C72.3;61;0,0237
B66C;C71.3;45;0,0175
B66C;C71.1;44;0,0171
B66C;D43.2;43;0,0167
B66C;D33.2;39;0,0152
B66C;D43.1;36;0,014
B66C;C71.2;33;0,0128
B66C;D44.4;33;0,0128
B66C;D36.1;27;0,0105
B66C;D33.4;22;0,0086
B66C;C75.3;21;0,0082
B66C;D35.3;21;0,0082
B66C;C72.0;19;0,0074
B66C;D43.3;19;0,0074
B66C;C71.4;8;0,0031
B66C;D33.7;8;0,0031
B66C;D43.4;8;0,0031
B66C;C72.8;7;0,0027
B66C;C72.9;6;0,0023
B66C;C79.4;4;0,0016
B66C;D43.7;4;0,0016
B66C;D44.5;4;0,0016
B66D;D32.0;388;0,1595
B66D;C71.9;335;0,1377
B66D;C79.3;257;0,1056
B66D;C71.1;197;0,081
B66D;C71.6;172;0,0707
B66D;C71.2;120;0,0493
B66D;C71.8;111;0,0456
B66D;D33.3;82;0,0337
B66D;D33.0;74;0,0304
B66D;C71.0;60;0,0247
B66D;C71.3;59;0,0242
B66D;D43.2;49;0,0201
B66D;D32.9;48;0,0197
B66D;D43.0;48;0,0197
B66D;C71.7;45;0,0185
B66D;D33.1;43;0,0177
B66D;C75.5;38;0,0156
B66D;D35.3;37;0,0152
B66D;D36.1;28;0,0115
B66D;C71.4;27;0,0111
B66D;C75.3;26;0,0107
B66D;C71.5;23;0,0095
B66D;D43.1;20;0,0082
B66D;C72.8;18;0,0074
B66D;D44.4;17;0,007
B66D;C72.0;11;0,0045
B66D;C70.0;10;0,0041
B66D;D43.4;10;0,0041
B66D;D44.7;8;0,0033
B66D;C72.3;6;0,0025
B66D;C75.4;6;0,0025
B66D;D32.1;6;0,0025
B66D;C72.4;5;0,0021
B66D;C70.9;4;0,0016
B66D;C72.9;4;0,0016
B66D;C79.4;4;0,0016
B66D;D33.2;4;0,0016
