IK_MDC;IK_DRG;IK_Faelle_Anzahl;IK_PCCL0;IK_PCCL1;IK_PCCL2;IK_PCCL3;IK_PCCL4;IK_GeschlechtM;IK_GeschlechtW;IK_GeschlechtU;IK_AlterU28T;IK_AlterU01;IK_AlterU03;IK_AlterU06;IK_AlterU10;IK_AlterU16;IK_AlterU18;IK_AlterU30;IK_AlterU40;IK_AlterU50;IK_AlterU55;IK_AlterU60;IK_AlterU65;IK_AlterU75;IK_AlterU80;IK_AlterU99;IK_VWD_Kurz;IK_VWD_Norm;IK_VWD_Lang;IK_uGVD;IK_oGVD;IK_VWD_MW;IK_Bewertungsrelation;IK_Gesamt;IK_VWD_STD
05 ;F71A;1;0,00;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;;;16,00;;0,00;
05 ;F71B;729;0,8436;0,1166;0,0288;0,011;0,00;0,6255;0,3745;0,00;0,00;0,011;0,0082;0,0055;0,0041;0,0233;0,0055;0,048;0,0562;0,0658;0,0604;0,0562;0,0933;0,2963;0,1468;0,1193;0,00;1,00;0,00;;;1,20;;0,0018;1,20
05 ;F72A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05 ;F72B;121;0,8926;0,0661;0,0083;0,0331;0,00;0,5785;0,4215;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0248;0,0413;0,1653;0,157;0,0661;0,157;0,1901;0,1157;0,0826;0,00;1,00;0,00;;;1,30;;0,0003;1,60
05 ;F73Z;361;0,8947;0,0803;0,0194;0,0055;0,00;0,4155;0,5845;0,00;0,00;0,0028;0,0083;0,0222;0,0526;0,144;0,0416;0,1357;0,0776;0,0748;0,0526;0,0332;0,0609;0,1247;0,0748;0,0942;0,00;1,00;0,00;;;1,50;;0,0009;1,90
05 ;F74Z;613;0,9347;0,0473;0,0147;0,0033;0,00;0,5383;0,4617;0,00;0,00;0,0033;0,0033;0,0049;0,0082;0,0196;0,0049;0,1305;0,1501;0,186;0,1011;0,0832;0,062;0,1419;0,0571;0,044;0,00;1,00;0,00;;;1,20;;0,0015;1,60
05 ;F75A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05 ;F75B;64;0,4688;0,0625;0,3594;0,1094;0,00;0,4375;0,5625;0,00;0,00;0,125;0,3906;0,1875;0,2969;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,40;;0,0002;1,10
05 ;F75C;47;0,4681;0,0213;0,5106;0,00;0,00;0,5532;0,4468;0,00;0,00;0,00;0,00;0,00;0,00;0,7447;0,2553;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,40;;0,0001;0,90
05 ;F75D;255;0,8392;0,0784;0,0627;0,0196;0,00;0,7137;0,2863;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,1373;0,0863;0,2039;0,051;0,102;0,1294;0,1765;0,0706;0,0431;0,00;1,00;0,00;;;8,30;;0,0006;22,70
05 ;F77Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05 ;F95A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05 ;F95B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05 ;F96Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05 ;F98A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05 ;F98B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05 ;F98C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G01Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G02A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G02B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G03A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G03B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G03C;1;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,00;;0,00;
06 ;G04A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G04B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G07A;16;0,875;0,0625;0,00;0,0625;0,00;0,625;0,375;0,00;0,00;0,0625;0,875;0,00;0,00;0,00;0,00;0,00;0,0625;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,00;;0,00;0,00
06 ;G07B;17;0,8824;0,00;0,00;0,1176;0,00;0,5882;0,4118;0,00;0,00;0,00;0,00;0,6471;0,3529;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,00;;0,00;0,00
06 ;G07C;2;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,00;1,00;0,00;;;1,00;;0,00;0,00
06 ;G08A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G08B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G09Z;1;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,00;;0,00;
06 ;G10Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G11A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G11B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G12A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G12B;10;0,70;0,20;0,10;0,00;0,00;0,10;0,90;0,00;0,00;0,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10;0,00;0,10;0,20;0,50;0,00;0,00;0,00;1,00;0,00;;;3,30;;0,00;4,70
06 ;G12C;6;0,6667;0,1667;0,00;0,1667;0,00;0,3333;0,6667;0,00;0,00;0,00;0,00;0,00;0,00;0,1667;0,00;0,00;0,00;0,1667;0,00;0,1667;0,1667;0,1667;0,1667;0,00;0,00;1,00;0,00;;;5,20;;0,00;4,00
06 ;G14Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G15Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G16A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G16B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G17A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G17B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G18A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G18B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G18C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G18D;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G19A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G19B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G19C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G21A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G21B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G21C;2;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;1,00;0,00;;;1,00;;0,00;0,00
06 ;G22A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G22B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G22C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G23A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G23B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G23C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G24A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G24B;12;0,9167;0,00;0,00;0,0833;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,25;0,25;0,1667;0,00;0,0833;0,0833;0,0833;0,00;0,00;0,0833;0,00;0,00;0,00;0,00;1,00;0,00;;;1,00;;0,00;0,00
06 ;G26Z;53;1,00;0,00;0,00;0,00;0,00;0,6604;0,3396;0,00;0,00;0,0189;0,0566;0,0189;0,0943;0,0189;0,0189;0,2264;0,1698;0,1132;0,1698;0,0189;0,0377;0,0189;0,0189;0,00;0,00;1,00;0,00;;;1,20;;0,0001;0,50
06 ;G27A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G27B;189;0,9312;0,0635;0,0053;0,00;0,00;0,6243;0,3757;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0159;0,0212;0,1005;0,0847;0,2063;0,1376;0,291;0,0952;0,0476;0,00;1,00;0,00;;;15,00;;0,0005;8,80
06 ;G29Z;346;0,9191;0,0347;0,026;0,0173;0,0029;0,6792;0,3208;0,00;0,00;0,00;0,00;0,00;0,00;0,0029;0,00;0,0029;0,0318;0,0954;0,1127;0,1387;0,1676;0,263;0,1012;0,0838;0,00;1,00;0,00;;;4,00;;0,0008;2,20
06 ;G33Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G35Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G36A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G36B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G37Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G38Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G40Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G46A;1;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;14,00;;0,00;
06 ;G46B;9;0,2222;0,00;0,00;0,4444;0,3333;0,5556;0,4444;0,00;0,00;0,00;0,00;0,00;0,2222;0,2222;0,00;0,00;0,00;0,1111;0,2222;0,1111;0,00;0,1111;0,00;0,00;0,00;1,00;0,00;;;6,20;;0,00;5,30
06 ;G46C;30;0,6667;0,1333;0,0333;0,1667;0,00;0,5333;0,4667;0,00;0,00;0,00;0,00;0,00;0,00;0,0333;0,00;0,0333;0,0333;0,1333;0,0667;0,10;0,1667;0,2333;0,1333;0,0667;0,00;1,00;0,00;;;2,70;;0,0001;3,70
06 ;G47Z;1048;0,7815;0,1269;0,0668;0,0248;0,00;0,6546;0,3454;0,00;0,00;0,0057;0,0048;0,0115;0,0124;0,0248;0,0239;0,02;0,0372;0,0763;0,0763;0,1212;0,125;0,2996;0,1164;0,0448;0,00;1,00;0,00;;;3,10;;0,0026;3,80
06 ;G48A;2;0,00;0,00;0,50;0,50;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,00;;0,00;0,00
06 ;G48B;39;0,9487;0,0256;0,0256;0,00;0,00;0,5897;0,4103;0,00;0,00;0,0256;0,0769;0,0769;0,2308;0,5897;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,20;;0,0001;0,50
06 ;G48C;9;0,5556;0,1111;0,00;0,3333;0,00;0,6667;0,3333;0,00;0,00;0,00;0,1111;0,2222;0,2222;0,1111;0,00;0,00;0,00;0,00;0,00;0,00;0,2222;0,1111;0,00;0,00;0,00;1,00;0,00;;;3,70;;0,00;6,60
06 ;G50Z;3;0,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,3333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3333;0,00;0,3333;0,00;1,00;0,00;;;8,70;;0,00;13,30
06 ;G51Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G52Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G60A;19;0,00;0,00;0,00;0,00;1,00;0,8421;0,1579;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0526;0,2105;0,1579;0,1053;0,3684;0,0526;0,0526;0,00;1,00;0,00;;;8,20;;0,00;6,20
06 ;G60B;16976;0,7891;0,0986;0,0792;0,0324;0,0007;0,6252;0,3748;0,00;0,00;0,00;0,00;0,0008;0,0005;0,0009;0,0007;0,0051;0,0212;0,0814;0,0877;0,1067;0,1614;0,3248;0,1487;0,06;0,00;1,00;0,00;;;3,30;;0,0414;4,40
06 ;G64A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06 ;G64B;2672;0,9079;0,0588;0,0281;0,0052;0,00;0,5217;0,4783;0,00;0,00;0,0007;0,0019;0,0124;0,0262;0,3084;0,1759;0,171;0,0954;0,0999;0,0389;0,0322;0,0176;0,0157;0,003;0,0007;0,00;1,00;0,00;;;1,80;;0,0065;1,80
06 ;G65Z;56;0,8929;0,0714;0,0179;0,0179;0,00;0,50;0,50;0,00;0,00;0,0536;0,0179;0,0714;0,0536;0,0714;0,0179;0,1071;0,125;0,0179;0,0357;0,0714;0,0179;0,125;0,0893;0,125;0,00;1,00;0,00;;;1,60;;0,0001;1,10
06 ;G66Z;2;0,00;0,00;0,50;0,50;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;0,00;1,00;0,00;;;1,00;;0,00;0,00
06 ;G67A;245;0,6286;0,1714;0,1184;0,0531;0,0286;0,5429;0,4571;0,00;0,00;0,0082;0,0204;0,0327;0,0163;0,0776;0,0367;0,0531;0,0531;0,0735;0,0694;0,0898;0,0776;0,2245;0,0898;0,0776;0,00;1,00;0,00;;;2,50;;0,0006;3,40
06 ;G67B;1736;0,9009;0,053;0,0323;0,0098;0,004;0,4194;0,5806;0,00;0,00;0,0565;0,2627;0,1653;0,1935;0,1987;0,034;0,019;0,0052;0,0156;0,0075;0,0058;0,0086;0,015;0,0081;0,0046;0,00;1,00;0,00;;;1,30;;0,0042;1,60
06 ;G67C;5330;0,9492;0,031;0,0152;0,0047;0,00;0,4675;0,5325;0,00;0,00;0,0008;0,0011;0,1582;0,2188;0,2769;0,0664;0,0402;0,0332;0,04;0,0251;0,0248;0,0233;0,055;0,0229;0,0135;0,00;1,00;0,00;;;1,30;;0,013;1,20
06 ;G70A;168;0,875;0,0298;0,0476;0,0476;0,00;0,625;0,375;0,00;0,00;0,119;0,131;0,3988;0,2381;0,1131;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,20;;0,0004;0,70
06 ;G70B;29;0,8276;0,1034;0,069;0,00;0,00;0,7241;0,2759;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,2069;0,1034;0,1379;0,2069;0,0345;0,1724;0,069;0,0345;0,0345;0,00;0,00;1,00;0,00;;;1,90;;0,0001;1,40
06 ;G71Z;337;0,8813;0,0593;0,0326;0,0267;0,00;0,5252;0,4748;0,00;0,00;0,0356;0,0475;0,0742;0,0742;0,1039;0,0415;0,092;0,0801;0,089;0,0326;0,0504;0,0653;0,1424;0,0475;0,0237;0,00;1,00;0,00;;;1,50;;0,0008;1,70
06 ;G72A;67;1,00;0,00;0,00;0,00;0,00;0,5821;0,4179;0,00;0,00;0,2239;0,7761;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,10;;0,0002;0,30
06 ;G72B;2803;0,9768;0,0193;0,0036;0,0004;0,00;0,4064;0,5936;0,00;0,00;0,00;0,00;0,1341;0,2258;0,3792;0,086;0,0439;0,0307;0,0285;0,0157;0,0128;0,0082;0,0218;0,0086;0,0046;0,00;1,00;0,00;;;1,60;;0,0068;1,90
06 ;G73Z;2;0,50;0,00;0,00;0,00;0,50;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,00;0,50;0,00;0,00;0,00;1,00;0,00;;;3,00;;0,00;1,40
06 ;G74Z;18;0,8889;0,1111;0,00;0,00;0,00;0,6111;0,3889;0,00;0,00;0,00;0,00;0,1111;0,2778;0,0556;0,00;0,1111;0,1111;0,1667;0,00;0,0556;0,00;0,0556;0,0556;0,00;0,00;1,00;0,00;;;1,00;;0,00;0,00
06 ;G77Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H01A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H01B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H02A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H02B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H05Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H06A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H06B;2;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,00;;0,00;0,00
07 ;H06C;1;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;2,00;;0,00;
07 ;H07A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H07B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H08A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H08B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H09A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H09B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H09C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H12A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H12B;5;0,60;0,00;0,00;0,40;0,00;0,80;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20;0,00;0,40;0,20;0,20;0,00;0,00;0,00;1,00;0,00;;;7,20;;0,00;3,80
07 ;H15Z;20;0,70;0,30;0,00;0,00;0,00;0,70;0,30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,05;0,10;0,15;0,35;0,25;0,10;0,00;1,00;0,00;;;13,40;;0,00;9,80
07 ;H16Z;76;0,8816;0,0789;0,0132;0,0263;0,00;0,50;0,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0132;0,0526;0,0395;0,0921;0,2632;0,3684;0,1711;0,00;0,00;1,00;0,00;;;4,00;;0,0002;2,30
07 ;H33Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H36A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H36B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H37Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H38Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H40A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H40B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H41A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H41B;2;0,50;0,00;0,00;0,50;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,50;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;5,50;;0,00;4,90
07 ;H41C;330;0,9485;0,0364;0,0152;0,00;0,00;0,397;0,603;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,0121;0,0515;0,1152;0,1121;0,103;0,1515;0,303;0,103;0,0485;0,00;1,00;0,00;;;1,50;;0,0008;1,80
07 ;H44Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07 ;H60Z;2;0,00;0,00;0,00;0,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50;0,00;0,00;0,50;0,00;1,00;0,00;;;3,00;;0,00;2,80
07 ;H61A;28;0,00;0,00;0,0714;0,0357;0,8929;0,7143;0,2857;0,00;0,00;0,00;0,00;0,0357;0,00;0,00;0,00;0,00;0,0357;0,0714;0,0714;0,1786;0,1786;0,3214;0,1071;0,00;0,00;1,00;0,00;;;6,70;;0,0001;6,00
07 ;H61B;8608;0,7157;0,1582;0,0811;0,0444;0,0006;0,5688;0,4312;0,00;0,00;0,0012;0,0038;0,0035;0,0024;0,0016;0,0028;0,006;0,0088;0,0513;0,0754;0,1102;0,1604;0,3753;0,1439;0,0531;0,00;1,00;0,00;;;2,70;;0,021;3,40
07 ;H62A;5;1,00;0,00;0,00;0,00;0,00;0,60;0,40;0,00;0,00;0,00;0,00;0,20;0,40;0,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,00;;0,00;0,00
07 ;H62B;231;0,684;0,1602;0,0952;0,0606;0,00;0,6104;0,3896;0,00;0,00;0,0043;0,00;0,0043;0,0087;0,0043;0,0043;0,039;0,0519;0,1645;0,1775;0,1212;0,1126;0,2424;0,0606;0,0043;0,00;1,00;0,00;;;1,40;;0,0006;1,00
07 ;H62C;58;0,6897;0,2241;0,0172;0,0517;0,0172;0,4828;0,5172;0,00;0,00;0,0172;0,0862;0,0345;0,0345;0,1207;0,0517;0,0345;0,069;0,0517;0,0517;0,0517;0,0862;0,2414;0,0517;0,0172;0,00;1,00;0,00;;;1,80;;0,0001;3,10
07 ;H63A;3;0,6667;0,00;0,00;0,00;0,3333;0,6667;0,3333;0,00;0,00;0,6667;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,3333;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,30;;0,00;0,60
07 ;H63B;21;0,2381;0,00;0,0476;0,619;0,0952;0,5714;0,4286;0,00;0,00;0,00;0,00;0,0476;0,00;0,0476;0,00;0,1429;0,1905;0,1429;0,0476;0,1429;0,0476;0,1905;0,00;0,00;0,00;1,00;0,00;;;2,80;;0,0001;2,40
07 ;H63C;669;0,704;0,1614;0,1001;0,0314;0,003;0,5411;0,4589;0,00;0,00;0,0284;0,0075;0,009;0,0314;0,0717;0,0359;0,0703;0,0867;0,1958;0,1226;0,1031;0,1046;0,0987;0,0269;0,0075;0,00;1,00;0,00;;;1,30;;0,0016;1,00
07 ;H64Z;111;0,8108;0,1081;0,0631;0,018;0,00;0,4775;0,5225;0,00;0,00;0,0811;0,00;0,036;0,0631;0,1081;0,036;0,0811;0,1171;0,1802;0,0721;0,018;0,045;0,027;0,0811;0,0541;0,00;1,00;0,00;;;1,50;;0,0003;1,80
07 ;H78Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I01Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I02A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I02B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I02C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I02D;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I03A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I03B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I04Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I05A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I05B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I06A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I06B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I06C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I06D;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I07Z;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I08A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I08B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I08C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I08D;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I08E;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I08F;1;1,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;;;1,00;;0,00;
08 ;I08G;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I08H;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I09A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I09B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I09C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I09D;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I09E;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I09F;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I10A;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I10B;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I10C;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08 ;I10D;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
